origin,destination,hour,trips,mean_trip_seconds
15,3,7,9.0,2550.2
15,3,8,5.0,2265.8
15,3,9,21.0,1829.4
15,3,10,7.0,1542.4
15,3,11,6.0,1691.3
15,3,12,8.0,1656.0
15,3,13,14.0,1652.9
15,3,14,18.0,1865.8
15,3,15,16.0,2107.1
15,3,16,10.0,1817.7
15,3,17,13.0,1889.7
15,3,18,15.0,1995.1
15,3,19,18.0,1651.1
15,3,20,10.0,1495.7
15,3,21,8.0,1313.1
15,3,22,13.0,1377.0
15,3,23,8.0,1267.2
15,4,0,5.0,960.6
15,4,1,8.0,1035.1
15,4,2,3.0,920.3
15,4,3,2.0,725.5
15,4,4,2.0,970.0
15,4,5,8.0,748.0
15,4,6,13.0,1217.5
15,4,7,3.0,1089.0
15,4,11,1.0,1058.0
15,4,12,1.0,1046.0
15,4,21,1.0,1031.0
15,4,22,2.0,1327.0
15,4,23,3.0,1253.7
15,5,1,1.0,1077.0
15,5,5,4.0,1005.2
15,6,0,3.0,1086.0
15,6,1,8.0,970.8
15,6,2,4.0,1115.0
15,6,3,3.0,978.0
15,6,4,1.0,946.0
15,6,5,19.0,1227.2
15,6,6,19.0,1593.1
15,6,7,32.0,2668.0
15,6,8,29.0,2247.7
15,6,9,37.0,1746.9
15,6,10,24.0,1520.0
15,6,11,16.0,1517.7
15,6,12,20.0,1482.8
15,6,13,27.0,1588.5
15,6,14,34.0,1619.9
15,6,15,16.0,1932.9
15,6,16,18.0,1991.2
15,6,17,28.0,1907.5
15,6,18,39.0,1796.8
15,6,19,29.0,1557.5
15,6,20,24.0,1449.9
15,6,21,28.0,1316.1
15,6,22,29.0,1306.3
15,6,23,7.0,1178.0
15,7,0,5.0,1191.6
15,7,1,2.0,1208.5
15,7,2,3.0,893.7
15,7,4,1.0,964.0
15,7,5,11.0,1131.6
15,7,6,32.0,1701.8
15,7,7,13.0,2110.3
15,7,8,2.0,1494.5
15,7,9,28.0,1636.6
15,7,10,19.0,1443.1
15,7,11,26.0,1528.4
15,7,12,24.0,1422.2
15,7,13,13.0,1636.4
15,7,14,16.0,1590.4
15,7,15,10.0,1449.4
15,7,16,3.0,1456.3
15,7,17,4.0,1735.5
15,7,18,7.0,1659.3
15,7,19,5.0,1633.4
15,7,20,9.0,1405.0
15,7,21,10.0,1146.3
15,7,22,8.0,1089.6
15,7,23,7.0,1135.3
15,8,0,7.0,1123.6
15,8,1,7.0,1203.9
15,8,2,3.0,1048.7
15,8,3,3.0,911.7
15,8,4,14.0,1043.0
15,8,5,65.0,1187.7
15,8,6,84.0,1748.9
15,8,7,64.0,2846.6
15,8,8,76.0,2848.1
15,8,9,55.0,2289.6
15,8,10,39.0,1817.0
15,8,11,62.0,1765.6
15,8,12,34.0,1705.6
15,8,13,32.0,1750.0
15,8,14,39.0,1979.5
15,8,15,41.0,2097.9
15,8,16,38.0,2449.9
15,8,17,50.0,2240.9
15,8,18,35.0,1909.4
15,8,19,41.0,1779.6
15,8,20,27.0,1467.5
15,8,21,27.0,1408.9
15,8,22,31.0,1173.6
15,8,23,34.0,1068.4
15,9,0,1.0,729.0
15,9,5,10.0,1207.0
15,9,7,3.0,1555.0
15,9,8,6.0,1243.7
15,9,9,6.0,952.5
15,9,10,6.0,1004.2
15,9,11,1.0,1105.0
15,9,12,2.0,1033.0
15,9,14,1.0,1316.0
15,9,15,3.0,1078.7
15,9,16,3.0,1267.7
15,9,17,3.0,1175.3
15,9,18,7.0,1180.3
15,9,19,4.0,1200.8
15,9,20,2.0,873.5
15,9,21,5.0,871.6
15,9,23,2.0,670.5
15,10,0,6.0,630.2
15,10,1,7.0,682.6
15,10,2,4.0,588.2
15,10,3,1.0,524.0
15,10,4,1.0,549.0
15,10,5,5.0,632.4
15,10,6,7.0,793.6
15,10,23,1.0,701.0
15,11,0,6.0,383.3
15,11,1,5.0,388.8
15,11,2,4.0,264.8
15,11,3,16.0,444.8
15,11,4,19.0,451.6
15,11,5,8.0,519.8
15,12,1,1.0,482.0
15,12,2,2.0,837.5
15,12,4,1.0,471.0
15,12,5,2.0,609.0
15,13,0,1.0,760.0
15,13,1,1.0,1000.0
15,13,3,1.0,726.0
15,13,4,3.0,702.7
15,13,5,4.0,586.0
15,13,6,20.0,1117.7
15,13,7,51.0,1414.1
15,13,8,30.0,1214.7
15,13,9,11.0,1212.2
15,13,10,20.0,938.0
15,13,11,16.0,880.2
15,13,12,15.0,900.4
15,13,13,9.0,899.6
15,13,14,13.0,968.2
15,13,15,7.0,1300.6
15,13,16,9.0,1137.4
15,13,17,7.0,1120.4
15,13,18,8.0,1233.6
15,13,19,3.0,939.7
15,13,20,8.0,1132.2
15,13,21,5.0,943.2
15,13,22,1.0,782.0
15,13,23,2.0,990.5
15,14,1,2.0,877.5
15,14,2,5.0,753.0
15,14,3,2.0,958.0
15,14,4,3.0,601.3
15,14,5,2.0,887.5
15,15,0,51.0,321.6
15,15,1,20.0,369.4
15,15,2,19.0,437.7
15,15,3,13.0,665.5
15,15,4,19.0,372.7
15,15,5,14.0,303.9
15,15,6,27.0,449.8
15,15,7,90.0,502.6
15,15,8,108.0,416.7
15,15,9,70.0,337.1
15,15,10,61.0,424.2
15,15,11,60.0,422.3
15,15,12,69.0,484.4
15,15,13,89.0,454.0
15,15,14,87.0,387.4
15,15,15,103.0,582.4
15,15,16,97.0,479.9
15,15,17,118.0,488.7
15,15,18,101.0,434.3
15,15,19,99.0,429.8
15,15,20,67.0,413.5
15,15,21,76.0,376.9
15,15,22,68.0,347.4
15,15,23,52.0,333.0
15,16,0,18.0,539.4
15,16,1,14.0,439.3
15,16,2,17.0,383.3
15,16,3,11.0,359.6
15,16,4,23.0,295.4
15,16,5,21.0,404.0
15,16,6,32.0,737.5
15,16,7,145.0,776.7
15,16,8,157.0,652.7
15,16,9,73.0,556.3
15,16,10,62.0,557.3
15,16,11,35.0,562.4
15,16,12,46.0,563.2
15,16,13,62.0,609.7
15,16,14,43.0,596.0
15,16,15,52.0,644.5
15,16,16,54.0,695.2
15,16,17,63.0,827.8
15,16,18,51.0,677.9
15,16,19,57.0,635.5
15,16,20,44.0,490.2
15,16,21,52.0,501.3
15,16,22,38.0,548.4
15,16,23,27.0,486.5
15,17,0,7.0,457.9
15,17,1,10.0,538.6
15,17,2,10.0,472.3
15,17,3,3.0,364.0
15,17,4,2.0,421.5
15,17,5,7.0,449.9
15,18,1,1.0,499.0
15,18,2,3.0,573.3
15,18,3,1.0,343.0
15,19,0,29.0,488.5
15,19,1,20.0,556.7
15,19,2,19.0,448.9
15,19,3,13.0,347.5
15,19,4,16.0,588.6
15,19,5,7.0,707.6
15,19,6,19.0,697.9
15,19,7,65.0,706.8
15,19,8,49.0,653.2
15,19,9,57.0,603.8
15,19,10,58.0,501.9
15,19,11,48.0,601.5
15,19,12,67.0,501.2
15,19,13,26.0,528.2
15,19,14,63.0,657.7
15,19,15,68.0,686.0
15,19,16,76.0,737.9
15,19,17,73.0,729.5
15,19,18,57.0,749.0
15,19,19,55.0,596.0
15,19,20,52.0,581.9
15,19,21,48.0,590.3
15,19,22,66.0,504.3
15,19,23,33.0,546.9
15,20,0,4.0,503.8
15,20,1,2.0,407.0
15,20,3,2.0,716.0
15,20,4,1.0,530.0
15,20,5,9.0,631.4
15,20,6,5.0,564.0
15,20,9,1.0,553.0
15,20,10,2.0,868.5
15,20,11,5.0,962.6
15,20,12,6.0,676.7
15,20,14,3.0,761.0
15,20,20,4.0,788.8
15,20,21,7.0,708.4
15,20,22,10.0,730.2
15,20,23,8.0,578.8
15,21,0,14.0,518.4
15,21,1,11.0,623.0
15,21,2,4.0,532.5
15,21,3,5.0,490.6
15,21,4,11.0,686.3
15,21,5,15.0,522.9
15,21,6,25.0,797.7
15,21,7,67.0,1043.0
15,21,8,71.0,835.6
15,21,9,31.0,678.2
15,21,10,30.0,714.2
15,21,11,33.0,693.0
15,21,12,23.0,793.0
15,21,13,24.0,664.6
15,21,14,30.0,767.1
15,21,15,28.0,845.4
15,21,16,21.0,825.2
15,21,17,37.0,892.0
15,21,18,31.0,839.5
15,21,19,37.0,746.1
15,21,20,23.0,584.3
15,21,21,26.0,640.3
15,21,22,28.0,582.1
15,21,23,20.0,687.4
15,22,0,4.0,714.8
15,22,1,7.0,607.9
15,22,2,7.0,613.9
15,22,3,9.0,619.8
15,22,4,8.0,785.4
15,22,5,16.0,814.4
15,23,0,12.0,1094.6
15,23,1,7.0,834.4
15,23,2,3.0,1115.7
15,23,4,1.0,1128.0
15,23,5,5.0,1038.0
15,23,6,8.0,1343.1
15,23,7,9.0,1430.7
15,23,8,12.0,1721.5
15,23,9,12.0,1330.1
15,23,10,9.0,1153.6
15,23,11,11.0,1039.1
15,23,12,16.0,1111.9
15,23,13,4.0,1390.0
15,23,14,10.0,1188.3
15,23,15,13.0,1660.9
15,23,16,9.0,1654.9
15,23,17,17.0,1670.6
15,23,18,8.0,1453.0
15,23,19,13.0,1134.5
15,23,20,15.0,1333.4
15,23,21,9.0,1110.3
15,23,22,11.0,1059.5
15,23,23,10.0,1019.2
15,24,1,2.0,822.0
15,24,2,5.0,936.2
15,24,3,4.0,901.2
15,24,4,10.0,1200.9
15,25,0,6.0,841.7
15,25,1,5.0,715.8
15,25,2,3.0,636.3
15,25,4,4.0,707.2
15,25,5,5.0,1027.4
15,25,6,6.0,1153.8
15,25,7,7.0,1533.4
15,25,8,5.0,1451.4
15,25,9,4.0,1006.0
15,25,10,11.0,939.9
15,25,11,8.0,1236.1
15,25,12,12.0,1065.5
15,25,13,18.0,1113.6
15,25,14,14.0,1346.6
15,25,15,24.0,1273.6
15,25,16,27.0,1140.7
15,25,17,18.0,1348.3
15,25,18,29.0,1165.4
15,25,19,22.0,1100.1
15,25,20,20.0,1026.5
15,25,21,14.0,882.3
15,25,22,13.0,925.5
15,25,23,20.0,1000.0
15,26,0,1.0,1460.0
15,26,1,1.0,1439.0
15,26,10,1.0,1352.0
15,26,13,2.0,1814.5
15,26,14,1.0,1767.0
15,26,15,1.0,1946.0
15,26,16,2.0,2383.0
15,26,18,1.0,1267.0
15,26,19,2.0,1594.5
15,26,21,1.0,1261.0
15,26,22,2.0,1813.0
15,26,23,1.0,1093.0
15,27,3,1.0,1157.0
15,28,0,3.0,1331.0
15,28,1,3.0,1019.7
15,28,2,1.0,1219.0
15,28,3,3.0,1335.0
15,28,4,8.0,1111.1
15,28,5,41.0,1089.1
15,28,6,68.0,1891.2
15,28,7,68.0,2543.2
15,28,8,66.0,2647.7
15,28,9,47.0,2137.8
15,28,10,31.0,1773.4
15,28,11,37.0,1656.8
15,28,12,25.0,1767.1
15,28,13,32.0,1727.9
15,28,14,19.0,1962.2
15,28,15,25.0,2293.3
15,28,16,17.0,2114.9
15,28,17,28.0,2179.2
15,28,18,28.0,2092.5
15,28,19,30.0,1607.3
15,28,20,16.0,1458.6
15,28,21,13.0,1108.2
15,28,22,10.0,1301.1
15,28,23,6.0,1070.5
15,29,0,2.0,1671.5
15,29,2,2.0,1384.0
15,29,4,2.0,1613.5
15,29,5,4.0,1575.8
15,29,6,5.0,1787.8
15,29,7,5.0,2194.0
15,29,9,2.0,2178.5
15,29,10,1.0,1570.0
15,29,11,1.0,1842.0
15,29,12,2.0,2121.5
15,29,14,4.0,2488.0
15,29,16,1.0,3001.0
15,29,17,3.0,2533.7
15,29,18,6.0,2475.3
15,29,19,2.0,2342.0
15,29,21,8.0,1414.5
15,29,22,1.0,1410.0
15,29,23,1.0,2146.0
15,30,1,2.0,1887.5
15,30,2,2.0,1392.0
15,31,0,2.0,1640.0
15,31,2,1.0,1144.0
15,31,3,1.0,1479.0
15,31,4,1.0,1170.0
15,31,5,1.0,1369.0
15,31,6,3.0,1890.0
15,31,8,1.0,2115.0
15,31,10,1.0,2014.0
15,31,11,3.0,1885.0
15,31,12,2.0,1837.5
15,31,13,2.0,1799.0
15,31,17,1.0,2793.0
15,31,19,1.0,2158.0
15,31,20,4.0,1504.0
15,31,22,2.0,1283.5
15,32,0,3.0,1149.7
15,32,1,3.0,1032.3
15,32,4,15.0,1223.1
15,32,5,57.0,1183.8
15,33,5,1.0,981.0
15,33,6,9.0,1659.9
15,33,7,8.0,2951.1
15,33,8,5.0,2728.4
15,33,9,4.0,2252.8
15,33,10,2.0,2099.5
15,33,11,3.0,1967.3
15,33,12,3.0,2508.0
15,33,13,2.0,2901.5
15,33,15,2.0,3612.0
15,33,16,1.0,3886.0
15,33,17,1.0,1884.0
15,33,18,2.0,2127.0
15,33,19,5.0,1995.2
15,33,20,6.0,1886.7
15,33,21,3.0,1517.7
15,33,23,3.0,1197.7
15,35,6,1.0,1818.0
15,35,7,3.0,2481.0
15,35,8,3.0,2730.0
15,35,10,1.0,2354.0
15,35,13,2.0,2373.5
15,35,18,2.0,1997.0
15,35,19,1.0,1641.0
15,35,20,1.0,1888.0
15,35,23,1.0,1112.0
15,36,2,2.0,1607.5
15,36,21,1.0,2804.0
15,38,1,1.0,1163.0
15,38,3,1.0,1454.0
15,40,11,1.0,2060.0
15,40,18,1.0,2535.0
15,40,19,1.0,2444.0
15,41,0,1.0,1521.0
15,41,6,7.0,1701.1
15,41,8,1.0,2651.0
15,41,9,1.0,1917.0
15,41,11,3.0,2323.0
15,41,12,2.0,2720.5
15,41,17,2.0,2407.5
15,41,19,2.0,2165.0
15,43,13,1.0,2628.0
15,43,16,1.0,5651.0
15,43,17,1.0,3080.0
15,43,21,3.0,1987.7
15,44,4,1.0,1447.0
15,46,5,1.0,1725.0
15,46,14,1.0,2921.0
15,50,7,1.0,3794.0
15,56,1,1.0,1699.0
15,56,3,1.0,1745.0
15,56,4,7.0,1816.6
15,56,5,5.0,1821.8
15,57,3,1.0,1389.0
15,57,6,1.0,1953.0
15,58,0,1.0,1732.0
15,58,7,2.0,3023.0
15,58,8,2.0,3486.0
15,58,9,1.0,2559.0
15,58,11,1.0,2632.0
15,58,15,2.0,3805.0
15,58,16,1.0,3670.0
15,58,22,2.0,2449.0
15,59,1,1.0,1869.0
15,60,0,1.0,1080.0
15,60,6,1.0,2338.0
15,61,7,3.0,2808.3
15,61,8,3.0,2386.3
15,61,9,2.0,2667.0
15,61,10,2.0,2265.0
15,61,11,1.0,2893.0
15,61,12,1.0,4036.0
15,61,18,1.0,2933.0
15,61,19,1.0,2469.0
15,61,20,1.0,1718.0
15,61,21,1.0,1560.0
15,61,22,2.0,1924.0
15,62,9,1.0,2520.0
15,62,18,1.0,2829.0
15,62,23,1.0,2316.0
15,63,1,1.0,1533.0
15,65,0,1.0,2353.0
15,65,18,1.0,3684.0
15,65,19,2.0,2742.0
15,65,20,1.0,3421.0
15,65,21,1.0,2470.0
15,67,0,2.0,2381.0
15,67,1,2.0,2296.5
15,69,1,1.0,1567.0
15,69,11,1.0,2110.0
15,69,21,1.0,1910.0
15,70,11,1.0,4537.0
15,70,13,1.0,3539.0
15,70,19,1.0,3006.0
15,70,21,1.0,2677.0
15,70,23,1.0,2372.0
15,71,1,1.0,1544.0
15,71,11,1.0,2280.0
15,71,14,1.0,4043.0
15,71,20,1.0,3157.0
15,71,21,2.0,2836.0
15,73,9,1.0,2488.0
15,73,15,7.0,5392.6
15,73,17,1.0,3761.0
15,73,18,1.0,2386.0
15,75,18,1.0,2971.0
15,76,0,3.0,833.3
15,76,1,4.0,894.2
15,76,2,5.0,1109.2
15,76,3,49.0,1066.0
15,76,4,73.0,1033.3
15,76,5,97.0,1317.6
15,77,0,4.0,1066.5
15,77,1,4.0,1768.8
15,77,2,6.0,1381.8
15,77,4,1.0,1705.0
15,77,5,1.0,1386.0
15,77,23,3.0,1467.7
16,1,0,10.0,1459.1
16,1,1,2.0,935.5
16,1,2,7.0,1076.4
16,1,3,2.0,1026.0
16,1,4,2.0,1349.0
16,1,5,2.0,1282.5
16,1,7,13.0,1959.6
16,1,8,8.0,1672.2
16,1,9,8.0,1834.4
16,1,10,7.0,1554.6
16,1,11,6.0,1372.0
16,1,12,9.0,1700.2
16,1,13,9.0,1498.6
16,1,14,7.0,1407.6
16,1,15,6.0,1513.2
16,1,16,16.0,1777.2
16,1,17,9.0,1672.3
16,1,18,6.0,1762.3
16,1,19,10.0,1575.2
16,1,20,9.0,1501.3
16,1,21,14.0,1349.5
16,1,22,15.0,1366.1
16,1,23,21.0,1396.3
16,2,1,5.0,839.6
16,2,2,1.0,721.0
16,2,3,2.0,953.5
16,2,4,3.0,909.7
16,2,5,1.0,1020.0
16,3,0,24.0,902.2
16,3,1,7.0,835.9
16,3,2,8.0,670.0
16,3,3,5.0,803.0
16,3,4,6.0,704.7
16,3,5,8.0,801.1
16,3,6,14.0,1001.9
16,3,7,39.0,1316.4
16,3,8,54.0,1271.8
16,3,9,30.0,1097.3
16,3,10,22.0,1101.2
16,3,11,26.0,1066.3
16,3,12,24.0,1123.1
16,3,13,24.0,1102.8
16,3,14,31.0,1201.4
16,3,15,38.0,1259.5
16,3,16,41.0,1193.0
16,3,17,56.0,1334.4
16,3,18,68.0,1264.9
16,3,19,70.0,1144.4
16,3,20,59.0,1088.5
16,3,21,63.0,1010.7
16,3,22,65.0,903.7
16,3,23,57.0,913.6
16,4,0,18.0,612.7
16,4,1,12.0,574.0
16,4,2,3.0,532.7
16,4,3,4.0,758.5
16,4,4,3.0,553.7
16,4,5,12.0,690.7
16,4,6,30.0,642.4
16,4,7,68.0,1153.4
16,4,8,65.0,980.0
16,4,9,42.0,733.0
16,4,10,41.0,726.3
16,4,11,37.0,737.9
16,4,12,34.0,701.6
16,4,13,31.0,836.7
16,4,14,35.0,761.4
16,4,15,40.0,806.4
16,4,16,47.0,873.9
16,4,17,45.0,956.8
16,4,18,66.0,926.7
16,4,19,52.0,804.0
16,4,20,33.0,750.8
16,4,21,38.0,739.1
16,4,22,44.0,687.4
16,4,23,34.0,737.4
16,5,0,17.0,477.1
16,5,1,18.0,516.3
16,5,2,8.0,571.1
16,5,3,5.0,451.0
16,5,4,11.0,450.0
16,5,5,15.0,405.3
16,5,6,2.0,607.5
16,6,0,12.0,752.3
16,6,1,22.0,803.6
16,6,2,11.0,778.6
16,6,3,4.0,736.5
16,6,4,7.0,656.6
16,6,5,26.0,837.3
16,7,1,2.0,952.0
16,7,2,3.0,936.3
16,7,3,6.0,668.3
16,7,4,10.0,649.9
16,8,0,16.0,962.1
16,8,1,11.0,874.1
16,8,2,2.0,1510.0
16,8,3,11.0,889.7
16,8,4,23.0,840.9
16,8,5,48.0,1041.5
16,8,6,15.0,1247.7
16,9,1,1.0,896.0
16,9,3,1.0,1154.0
16,9,4,1.0,1124.0
16,9,5,1.0,730.0
16,9,7,5.0,1565.4
16,9,8,6.0,1304.3
16,9,9,5.0,990.0
16,9,10,1.0,1046.0
16,9,11,1.0,949.0
16,9,15,4.0,1388.0
16,9,16,2.0,1716.0
16,9,18,2.0,1249.0
16,9,19,2.0,1222.5
16,9,21,1.0,840.0
16,9,22,1.0,837.0
16,9,23,1.0,741.0
16,10,0,5.0,654.4
16,10,1,4.0,798.5
16,10,2,2.0,806.0
16,10,3,3.0,645.0
16,10,4,1.0,676.0
16,10,5,2.0,735.0
16,10,6,6.0,804.0
16,10,7,17.0,1402.9
16,10,8,8.0,1557.8
16,10,9,14.0,903.5
16,10,10,5.0,1176.4
16,10,11,5.0,993.8
16,10,12,6.0,1028.7
16,10,13,4.0,1386.8
16,10,14,7.0,1373.3
16,10,15,4.0,1194.2
16,10,16,3.0,1646.7
16,10,17,8.0,1143.8
16,10,18,2.0,1282.0
16,10,19,9.0,959.1
16,10,20,3.0,818.3
16,10,21,7.0,844.7
16,10,22,15.0,772.6
16,10,23,9.0,820.9
16,11,0,8.0,479.9
16,11,2,3.0,638.7
16,11,3,5.0,528.6
16,11,4,7.0,399.3
16,11,5,17.0,596.5
16,11,6,7.0,724.7
16,11,7,5.0,2027.4
16,11,8,7.0,715.6
16,11,9,26.0,685.9
16,11,10,8.0,800.5
16,11,11,10.0,743.4
16,11,12,5.0,550.2
16,11,13,6.0,666.2
16,11,14,8.0,750.0
16,11,15,5.0,1081.0
16,11,16,9.0,1006.6
16,11,17,8.0,1088.1
16,11,18,15.0,908.3
16,11,19,11.0,864.2
16,11,20,7.0,519.4
16,11,21,9.0,749.3
16,11,22,7.0,433.9
16,11,23,8.0,578.1
16,12,0,1.0,302.0
16,12,1,1.0,581.0
16,12,3,1.0,354.0
16,12,4,1.0,410.0
16,12,5,2.0,497.0
16,12,6,4.0,780.8
16,12,7,14.0,965.1
16,12,8,6.0,699.5
16,12,9,3.0,592.3
16,12,10,4.0,535.0
16,12,11,2.0,618.5
16,12,12,2.0,798.5
16,12,13,7.0,467.9
16,12,14,4.0,834.2
16,12,15,7.0,899.3
16,12,16,11.0,686.9
16,12,17,13.0,905.1
16,12,18,7.0,872.3
16,12,19,5.0,685.8
16,12,20,5.0,584.0
16,12,21,4.0,804.8
16,12,22,3.0,485.7
16,12,23,4.0,567.0
16,13,0,1.0,993.0
16,13,1,3.0,477.0
16,13,2,2.0,512.0
16,13,3,3.0,575.3
16,13,4,2.0,496.0
16,14,0,15.0,348.7
16,14,1,22.0,379.0
16,14,2,31.0,368.4
16,14,3,20.0,380.9
16,14,4,14.0,292.6
16,14,5,7.0,267.3
16,15,1,9.0,326.0
16,15,2,23.0,498.9
16,15,3,12.0,359.5
16,15,4,9.0,504.8
16,16,0,44.0,330.8
16,16,1,50.0,306.3
16,16,2,32.0,247.6
16,16,3,46.0,289.0
16,16,4,25.0,242.9
16,16,5,26.0,263.9
16,16,6,32.0,616.8
16,16,7,137.0,442.2
16,16,8,200.0,528.6
16,16,9,70.0,450.5
16,16,10,69.0,429.4
16,16,11,74.0,584.5
16,16,12,68.0,418.4
16,16,13,71.0,440.6
16,16,14,81.0,467.2
16,16,15,105.0,557.2
16,16,16,98.0,518.2
16,16,17,121.0,493.3
16,16,18,123.0,458.0
16,16,19,125.0,417.3
16,16,20,98.0,365.3
16,16,21,75.0,339.9
16,16,22,78.0,311.9
16,16,23,98.0,361.8
16,17,0,4.0,1048.5
16,17,1,7.0,878.9
16,17,2,1.0,859.0
16,17,3,1.0,795.0
16,17,4,1.0,1012.0
16,17,5,4.0,1028.0
16,18,1,1.0,993.0
16,18,2,1.0,1173.0
16,18,4,1.0,1213.0
16,18,7,1.0,1471.0
16,18,9,1.0,1475.0
16,18,13,1.0,1363.0
16,18,14,1.0,912.0
16,18,15,1.0,1355.0
16,18,16,3.0,1936.7
16,18,18,1.0,1690.0
16,18,19,1.0,1073.0
16,18,20,1.0,901.0
16,18,22,2.0,1074.0
16,18,23,2.0,992.0
16,19,0,12.0,715.5
16,19,1,12.0,769.0
16,19,2,14.0,784.4
16,19,3,6.0,782.5
16,19,4,9.0,674.2
16,19,5,13.0,1000.8
16,19,6,14.0,1066.2
16,19,7,24.0,1142.6
16,19,8,24.0,1030.8
16,19,9,15.0,820.3
16,19,10,23.0,823.9
16,19,11,19.0,824.7
16,19,12,25.0,990.8
16,19,13,15.0,806.6
16,19,14,22.0,863.0
16,19,15,47.0,1188.7
16,19,16,31.0,1349.4
16,19,17,48.0,1177.7
16,19,18,33.0,1183.2
16,19,19,37.0,1082.2
16,19,20,32.0,969.7
16,19,21,31.0,750.6
16,19,22,32.0,849.5
16,19,23,33.0,819.5
16,20,0,10.0,398.6
16,20,1,7.0,680.1
16,20,2,3.0,550.7
16,20,3,2.0,655.5
16,20,4,4.0,558.2
16,20,5,3.0,542.7
16,20,6,4.0,924.2
16,20,7,6.0,836.5
16,20,8,7.0,1012.9
16,20,9,8.0,763.9
16,20,10,10.0,675.9
16,20,11,9.0,856.4
16,20,12,3.0,706.7
16,20,13,7.0,789.6
16,20,14,5.0,692.4
16,20,15,9.0,1064.0
16,20,16,12.0,1349.6
16,20,17,17.0,958.1
16,20,18,19.0,754.3
16,20,19,16.0,848.6
16,20,20,8.0,778.1
16,20,21,9.0,825.3
16,20,22,16.0,559.1
16,20,23,11.0,743.2
16,21,0,9.0,351.0
16,21,1,25.0,375.3
16,21,2,19.0,332.0
16,21,3,11.0,357.1
16,21,4,22.0,315.1
16,21,5,13.0,358.0
16,22,0,2.0,516.0
16,22,1,27.0,540.6
16,22,2,11.0,568.5
16,22,3,9.0,427.4
16,22,4,17.0,570.5
16,22,5,20.0,529.1
16,23,0,8.0,879.5
16,23,1,6.0,755.0
16,23,2,2.0,932.5
16,23,3,3.0,640.7
16,23,4,6.0,906.3
16,23,5,4.0,1063.8
16,23,6,7.0,1034.6
16,23,7,11.0,1291.2
16,23,8,16.0,1413.0
16,23,9,12.0,1119.7
16,23,10,9.0,911.1
16,23,11,9.0,1110.8
16,23,12,8.0,1027.4
16,23,13,5.0,975.8
16,23,14,14.0,1202.9
16,23,15,19.0,1416.1
16,23,16,12.0,1280.7
16,23,17,16.0,1352.0
16,23,18,28.0,1281.1
16,23,19,21.0,1265.8
16,23,20,16.0,1062.1
16,23,21,12.0,804.7
16,23,22,13.0,946.3
16,23,23,21.0,889.5
16,24,0,30.0,882.2
16,24,1,12.0,744.9
16,24,2,10.0,677.3
16,24,3,3.0,686.0
16,24,4,8.0,724.5
16,24,5,12.0,916.4
16,24,6,45.0,998.8
16,24,7,56.0,1568.4
16,24,8,34.0,1669.0
16,24,9,64.0,1360.7
16,24,10,43.0,1055.7
16,24,11,42.0,1041.3
16,24,12,30.0,970.6
16,24,13,30.0,1122.8
16,24,14,38.0,1173.8
16,24,15,43.0,1371.7
16,24,16,40.0,1473.0
16,24,17,51.0,1366.2
16,24,18,84.0,1287.4
16,24,19,84.0,1122.2
16,24,20,52.0,955.6
16,24,21,58.0,878.5
16,24,22,60.0,777.0
16,24,23,40.0,763.2
16,25,1,3.0,1464.3
16,25,2,3.0,1009.0
16,25,3,3.0,921.0
16,25,4,4.0,1111.8
16,26,0,1.0,1275.0
16,27,0,1.0,903.0
16,27,1,1.0,1482.0
16,27,2,7.0,1245.4
16,27,3,1.0,1150.0
16,28,0,10.0,822.1
16,28,1,7.0,815.6
16,28,2,2.0,800.0
16,28,3,7.0,873.3
16,28,4,5.0,1038.0
16,28,5,27.0,940.1
16,28,6,85.0,1380.9
16,28,7,145.0,1968.3
16,28,8,159.0,2212.0
16,28,9,102.0,1719.9
16,28,10,79.0,1386.1
16,28,11,63.0,1440.9
16,28,12,59.0,1470.5
16,28,13,63.0,1492.5
16,28,14,50.0,1618.9
16,28,15,41.0,1806.8
16,28,16,38.0,1717.1
16,28,17,39.0,1786.5
16,28,18,57.0,1536.3
16,28,19,31.0,1385.1
16,28,20,24.0,1159.3
16,28,21,16.0,971.8
16,28,22,21.0,1048.8
16,28,23,15.0,954.2
16,29,2,3.0,1241.7
16,30,1,3.0,1206.7
16,30,3,1.0,1178.0
16,30,4,1.0,1340.0
16,31,1,1.0,777.0
16,31,2,1.0,1495.0
16,32,0,9.0,943.1
16,32,1,4.0,988.8
16,32,2,2.0,918.0
16,32,3,2.0,891.5
16,32,4,28.0,880.9
16,32,5,47.0,1011.8
16,32,6,150.0,1372.2
16,32,7,152.0,2149.1
16,32,8,141.0,2645.6
16,32,9,112.0,1991.5
16,32,10,128.0,1779.3
16,32,11,66.0,1673.3
16,32,12,60.0,1765.2
16,32,13,50.0,1719.5
16,32,14,49.0,1967.6
16,32,15,35.0,2103.9
16,32,16,30.0,2323.2
16,32,17,35.0,2332.1
16,32,18,38.0,1820.8
16,32,19,28.0,1625.1
16,32,20,26.0,1558.7
16,32,21,31.0,1188.2
16,32,22,18.0,1192.4
16,32,23,10.0,993.8
16,34,5,2.0,1089.5
16,34,7,1.0,2579.0
16,34,9,2.0,1691.5
16,34,11,2.0,2817.0
16,34,12,1.0,1965.0
16,34,13,1.0,1976.0
16,34,14,1.0,2516.0
16,34,16,1.0,2003.0
16,34,17,2.0,2177.0
